name,latitude,longitude,description,city,country,category,address,phone,website
Bonifacio cemetery,41.3869,9.15028,,Bonifacio,France,cemetery,,,
Bonjour Tristesse,52.4999,13.4435,,Friedrichshain-Kreuzberg,Germany,landmark,,,
Bonjour Tristesse (Wohnhaus Schlesisches Tor),52.4999901,13.4435471,Rating: 3.9/5 (0 reviews) | Place ID: ChIJt7JqBVJOqEcRfrarcPMkkd0,Berlin,Germany,shop,"Falckensteinstraße 4, 10997 Berlin, Germany",,
Bonn Minster,50.733408,7.099789,,Stadtbezirk Bonn,Germany,church,,,
Bonn North Cemetery,50.7541,7.06781,,Stadtbezirk Bonn,Germany,cemetery,,,
Bonnefanten museum,50.8425389,5.7018989,"Art museum with striking, domed tower, for temporary shows & medieval & contemporary collections. | Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""11 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 5 PM""},{""day"":""Thursday"",""hours"":""11 AM to 5 PM""},{""day"":""Friday"",""hours"":""11 AM to 5 PM""},{""day"":""Saturday"",""hours"":""11 AM to 5 PM""},{""day"":""Sunday"",""hours"":""11 AM to 5 PM""}] | Place ID: ChIJIdpJjZfpwEcRd7M6Ne-Wrkc",Maastricht,Netherlands,museum,"Avenue Ceramique 250, 6221 KX Maastricht, Netherlands",,http://www.bonnefanten.nl/
Bonnefanten Museum,50.842529,5.701984,,Maastricht,Netherlands,museum,,,
Bonner Münster,50.7335831,7.0994043,"Catholic church with whose foundations are around 1,000 years old, offering guided tours. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7:30 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""7:30 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""7:30 AM to 7 PM""},{""day"":""Thursday"",""hours"":""7:30 AM to 7 PM""},{""day"":""Friday"",""hours"":""7:30 AM to 7 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 7 PM""},{""day"":""Sunday"",""hours"":""11 AM to 7 PM""}] | Place ID: ChIJMxIQfp_hvkcROH24RU2mRzw",Bonn,Germany,church,"Münsterpl., 53111 Bonn, Germany",,http://www.bonner-muenster.de/
BONSAII Tapas & Wine Bar,40.7600087,-73.9704053,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 11 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 11 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 11 PM""},{""day"":""Thursday"",""hours"":""7 AM to 11 PM""},{""day"":""Friday"",""hours"":""7 AM to 11 PM""},{""day"":""Saturday"",""hours"":""7 AM to 11 PM""},{""day"":""Sunday"",""hours"":""7 AM to 11 PM""}] | Place ID: ChIJdflBaZVZwokRJx2EmWYW0lA",New York,United States,cafe,"127 E 55th St, New York, NY 10022",,http://www.bonsaiirestaurant.com/
Book 1st Shinjuku,35.6916642,139.6969475,"Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Thursday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Friday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Saturday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Sunday"",""hours"":""10 AM to 10:30 PM""}] | Place ID: ChIJwQfol9aMGGARPEYs5gZohkU",Tokyo,Japan,bookstore,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 1 Chome−7−3 モード学園コクーンタワ 地下１階～地下 ２階",,https://www.book1st.net/shop/shinjuku.html
Book Store,48.8700959,2.2738672,"Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""10 AM to 6:30 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 6:30 PM""},{""day"":""Thursday"",""hours"":""10 AM to 6:30 PM""},{""day"":""Friday"",""hours"":""10 AM to 6:30 PM""},{""day"":""Saturday"",""hours"":""10 AM to 1 PM, 2 to 6:30 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJMfShn1ll5kcR_P4CUvTArzU",Paris,France,bookstore,"Université Paris-Dauphine, Pl. du Maréchal de Lattre de Tassigny, 75016 Paris, France",,
Book store Vincent,48.8548842,2.3048291,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 7 PM""},{""day"":""Tuesday"",""hours"":""12 to 7 PM""},{""day"":""Wednesday"",""hours"":""12 to 7 PM""},{""day"":""Thursday"",""hours"":""12 to 7 PM""},{""day"":""Friday"",""hours"":""12 to 7 PM""},{""day"":""Saturday"",""hours"":""12 to 7 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJCy3w0dRx5kcRoE9DJGeaEwk",Paris,France,bookstore,"115 Av. de la Bourdonnais, 75007 Paris, France",,https://librairielogos.com/
Bookeria DANDELION WINE,41.3752365,2.1593386,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""11 AM to 3 PM""},{""day"":""Wednesday"",""hours"":""3 to 7 PM""},{""day"":""Thursday"",""hours"":""11 AM to 3 PM""},{""day"":""Friday"",""hours"":""3 to 7 PM""},{""day"":""Saturday"",""hours"":""11 AM to 5 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJAXehO4ujpBIRLIPQMC7WPlw",Barcelona,Spain,bookstore,"Avinguda del Paral·lel, 144, Eixample, 08015 Barcelona, Spain",,
Booksellers,40.4380054,-3.7002774,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""11 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 3 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""11 AM to 7 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJlyOD3fIoQg0R1K3vVwpkQRA",Madrid,Spain,bookstore,"Calle de Sta Engracia, 115, Chamberí, 28010 Madrid, Spain",,http://www.booksellers.es/
Bookstore at Fellbacher Place,52.6156147,13.3079873,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""10 AM to 6 PM""},{""day"":""Saturday"",""hours"":""10 AM to 2 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJrw2WlJZUqEcRBQdVkVNAhtw",Berlin,Germany,bookstore,"Heinsestraße 25, 13467 Berlin, Germany",,http://buchhandlung-fellbacherplatz.de/
Booktique,41.9016133,12.4760813,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10:30 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""10:30 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""10:30 AM to 8 PM""},{""day"":""Thursday"",""hours"":""10:30 AM to 8 PM""},{""day"":""Friday"",""hours"":""10:30 AM to 8 PM""},{""day"":""Saturday"",""hours"":""10:30 AM to 8 PM""},{""day"":""Sunday"",""hours"":""10:30 AM to 8 PM""}] | Place ID: ChIJeUZ2CFFgLxMRzPeuetbYtsc",Rome,Italy,bookstore,"Via della Stelletta, 17, 00186 Roma RM, Italy",,http://www.booktique.info/
Boone County Courthouse,36.230278,-93.108056,,Arkansas,United States,landmark,,,
Boone County Courthouse,36.2302708,-93.1079249,"Rating: 3.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJJXo6Jk71zocRccTH1nlZh3c",Harrison,United States,shop,"100-198 N Main St, Harrison, AR 72601",,https://www.boonecountyar.com/
Boones Mound,33.3795661,-92.5709877,Rating: 5/5 (0 reviews) | Place ID: ChIJYfmOPeUMMoYRVKsrH5QFi1A,Calhoun County,United States,shop,Arkansas 71751,,
Boot Café,48.861154,2.3653088,"Rating: 4.6/5 (0 reviews) | Hours: {""weekday_text"":[""Monday: 9:00 AM – 4:30 PM"",""Tuesday: 9:00 AM – 4:30 PM"",""Wednesday: 9:00 AM – 4:30 PM"",""Thursday: 10:00 AM – 4:30 PM"",""Friday: 10:00 AM – 5:30 PM"",""Saturday: 10:00 AM – 5:30 PM"",""Sunday: 10:00 AM – 5:00 PM""],""periods"":[{""close"":{""day"":0,""time"":""1700""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1630""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""1630""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""1630""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":4,""time"":""1630""},""open"":{""day"":4,""time"":""1000""}},{""close"":{""day"":5,""time"":""1730""},""open"":{""day"":5,""time"":""1000""}},{""close"":{""day"":6,""time"":""1730""},""open"":{""day"":6,""time"":""1000""}}]} | Price: $$ | Place ID: ChIJWRpFMgdu5kcRsRVTLrySPkE",Paris,France,cafe,"19 Rue du Pont aux Choux, 75003 Paris, France",,
Boot Café,48.8624,2.3602,,Paris,France,cafe,,,
Bootham Cemetery,50.2381565,2.8821251,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJz2bqhPFL3UcRamRQ8IGwy4w",Héninel,France,cemetery,"Rue de Saint-Germain, 62128 Héninel, France",,"http://www.cwgc.org/find-a-cemetery/cemetery/62103/BOOTHAM%20CEMETERY,%20HENINEL"
Bootham Cemetery,50.238157,2.882102,,Héninel,France,cemetery,,,
Bop & Roll,-34.0322179,151.0999206,"Rating: 4.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 3:30 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 7 PM""},{""day"":""Thursday"",""hours"":""10 AM to 7 PM""},{""day"":""Friday"",""hours"":""10 AM to 7:30 PM""},{""day"":""Saturday"",""hours"":""10 AM to 7:30 PM""},{""day"":""Sunday"",""hours"":""11 AM to 3:30 PM""}] | Place ID: ChIJgyEeLW3BEmsR8jSxA_3JFBc",Sydney,Australia,restaurant,"Miranda Mall (prev Parkside Plaza, Shop 18/4-6 Wandella Rd, Miranda NSW 2228, Australia",,https://www.facebook.com/bopandroll/
Bordentown Regional School District,40.1440311,-74.7044425,Place ID: ChIJHafn16FbwYkRi5Xg9D9bCe8,Bordentown,United States,university,New Jersey,,
Bordentown School,40.1414,-74.7236,,Burlington County,United States,university,,,
Borderline Café,48.8455536,2.4026216,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Saturday"",""hours"":""10 AM to 6:30 PM""},{""day"":""Sunday"",""hours"":""10 AM to 6:30 PM""}] | Place ID: ChIJGSztd1pz5kcRBm_O-2Xf8Js",Paris,France,cafe,"5 Rue Marsoulan, 75012 Paris, France",,
Borgel cemetery,36.823887,10.19081,,Tunis,Tunisia,cemetery,,,
Borgo Ripa,41.8873571,12.4783808,"All-you-can-eat pasta, pizza, meat dishes & more in an old-world restaurant with garden seating. | Rating: 3.2/5 (0 reviews) | Place ID: ChIJqWgQ3DVgLxMRpOxcqQyP_t8",Rome,Italy,cafe,"Lungotevere Ripa, 3, 00153 Roma RM, Italy",,https://www.ripagrande.it/
Boris Boulangerie,48.8889874,2.334805,"Rating: 4.6/5 (0 reviews) | Hours: [""Monday: Closed"",""Tuesday: Closed"",""Wednesday: 8:00 AM – 8:00 PM"",""Thursday: Closed"",""Friday: 8:00 AM – 8:00 PM"",""Saturday: 8:00 AM – 8:00 PM"",""Sunday: 8:00 AM – 7:00 PM""] | Price: $$ | Place ID: ChIJfQSZYVBu5kcRgpsxuzAxDIY",Paris,France,bakery,"48 Rue Caulaincourt, 75018 Paris, France",,https://instagram.com/boris_lume
Borisov cemetery,55.6346737,37.7348476,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""9 AM to 5 PM""}] | Place ID: ChIJlzEq5lexSkERlApn2FxvjLM",Moscow,Russia,cemetery,"Ulitsa Borisovskiye Prudy, 31, Moscow, Russia, 115211",,https://ritual.mos.ru/perechen/cemetery/borisovskoe-cemetery.php
Borisovskoye Cemetery,55.634688888,37.734769444,,Moscow,Russia,cemetery,,,
Borneo Architecture Centre,52.3720947,4.9466851,"Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 5 PM""},{""day"":""Thursday"",""hours"":""10 AM to 5 PM""},{""day"":""Friday"",""hours"":""10 AM to 5 PM""},{""day"":""Saturday"",""hours"":""1 to 4 PM""},{""day"":""Sunday"",""hours"":""1 to 4 PM""}] | Place ID: ChIJPVtPSRYJxkcRLEO9o-VisQM",Amsterdam,Netherlands,museum,"R.J.H. Fortuynplein 4, 1019 WL Amsterdam, Netherlands",,http://www.bac-amsterdam.nl/
Bornova Anglican Cemetery,38.45954,27.21065,,Bornova district,Turkey,cemetery,,,
Borobudur,-7.60793,110.20384,,,,landmark,,,
Borobudur Temple,-7.6078738,110.2037513,"Dating from the 9th century, this site is renowned as the largest Buddhist temple in the world. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6:30 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""6:30 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""6:30 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""6:30 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""6:30 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""6:30 AM to 4:30 PM""},{""day"":""Sunday"",""hours"":""6:30 AM to 4:30 PM""}] | Place ID: ChIJl9anCfCMei4Ry8NNdDRD0w0",Magelang Regency,Indonesia,temple,"Jl. Badrawati, Kw. Candi Borobudur, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah, Indonesia",,https://borobudur.injourneydestination.id/
Boroondara General Cemetery,-37.8034,145.044,,Victoria,Australia,cemetery,,,
Boroondara General Cemetery,-37.803344,145.044379,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5 PM""},{""day"":""Friday"",""hours"":""8 AM to 5 PM""},{""day"":""Saturday"",""hours"":""8 AM to 5 PM""},{""day"":""Sunday"",""hours"":""8 AM to 5 PM""}] | Place ID: ChIJ02d9Bd5D1moRTUTrvW3Gs3c",Kew,Australia,cemetery,"430 High St, Kew VIC 3101, Australia",,http://www.kewcemetery.com.au/
Borre British Cemetery,50.7300682,2.582891,Rating: 5/5 (0 reviews) | Place ID: ChIJtYrGctTg3EcRlrxwvUNzjU0,Borre,France,cemetery,"28 Rue de Sec Bois, 59190 Borre, France",,http://www.ww1cemeteries.com/
Borre British Cemetery,50.730117,2.583111,,Borre,France,cemetery,,,
Borre Churchyard,50.730833,2.584576,,Borre,France,cemetery,,,
Borri Books,41.9008253,12.5010063,"Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 9 PM""},{""day"":""Thursday"",""hours"":""7 AM to 9 PM""},{""day"":""Friday"",""hours"":""7 AM to 9 PM""},{""day"":""Saturday"",""hours"":""7 AM to 9 PM""},{""day"":""Sunday"",""hours"":""8 AM to 9 PM""}] | Place ID: ChIJn46e09djLxMRN5KhROXRGHI",Rome,Italy,thrift_store,"Piazza dei Cinquecento, 48, 00185 Roma RM, Italy",,http://www.borribooks.com/
Bortnychansʹkyy Tsvyntar,50.368324,30.6994485,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 4:45 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4:45 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4:45 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4:45 PM""},{""day"":""Friday"",""hours"":""8 AM to 3:45 PM""},{""day"":""Saturday"",""hours"":""8 AM to 3:45 PM""},{""day"":""Sunday"",""hours"":""8 AM to 3:45 PM""}] | Place ID: ChIJ69P5tZLD1EARJQa8vSjsngg",Kyiv,Ukraine,cemetery,"Promyslova Vulytsya, 10, Kyiv, Ukraine, 02000",,
Bortnychanske cemetery,50.368055555,30.698055555,,Darnytskyi District,Ukraine,cemetery,,,
Borum Eshøj,56.200876955,9.991828632,,Aarhus Municipality,Denmark,cemetery,,,
Borum Eshøj Gravhøj,56.2008394,9.991864,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJl7Mb5wcTTEYRZVOIaf-oqPQ",Sabro,Denmark,landmark,"8471 Sabro, Denmark",,http://www.borumeshoj.dk/
Boscawen Public Library,43.3192,-71.6253,,Boscawen,United States,library,,,
Boscawen Public Library,43.2893354,-71.6033174,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 6 PM""},{""day"":""Thursday"",""hours"":""10 AM to 6 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""9 AM to 1 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJj_5sJWwT4okRUEmph4-clBA",Boscawen,United States,bar,"116 N Main St, Boscawen, NH 03303",,https://www.boscawenpubliclibrary.org/
Boscovich Bistrot & Osteria,45.4813429,9.2050796,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8:30 AM to 10:30 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 10:30 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 10:30 PM""},{""day"":""Saturday"",""hours"":""8 AM to 10:30 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 10:30 PM""}] | Place ID: ChIJvXIsPMTGhkcR0USFsZosHYk",Milan,Italy,restaurant,"V. Ruggero Boscovich, 31, 20124 Milano MI, Italy",,https://www.bistrotboscovich.it/cena/
Bostall Community Library,51.4757654,0.1298192,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9:30 AM to 1 PM""},{""day"":""Tuesday"",""hours"":""1 to 5 PM""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""9:30 AM to 5 PM""},{""day"":""Friday"",""hours"":""9:30 AM to 1 PM""},{""day"":""Saturday"",""hours"":""9:30 AM to 1 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJsWMWEAOv2EcRcbNv9159Ohw",London,United Kingdom,cafe,"115 King Harolds Way, Bexleyheath DA7 5RE, United Kingdom",,http://www.bostall-librarycg.org.uk/
Boston City Hall,42.360406,-71.057993,"Notable as an example of Brutalist architecture, this 1968 building houses many government offices. | Rating: 3.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJLw8wo4Vw44kRWkWR0c03LH4",Boston,United States,shop,"1 City Hall Square, Boston, MA 02201",,http://www.boston.gov/
Boston City Hall,42.3603,-71.058,,Boston,United States,landmark,,,
Boston Public Library - Central Library,42.3492383,-71.0786756,"Historic library with grand, Renaissance-style architecture, murals by John Singer Sargent & tours. | Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 8 PM""},{""day"":""Thursday"",""hours"":""9 AM to 8 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""11 AM to 5 PM""}] | Place ID: ChIJU_ibQgx644kRc6zBW_5d1Lk",Boston,United States,bar,"700 Boylston St, Boston, MA 02116",,https://www.bpl.org/locations/central
"Boston Public Library, McKim Building",42.3492,-71.078744,,Boston,United States,library,,,
Botanic Gardens Conservation International,51.482912,-0.2869684,"Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 4:15 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 4:15 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 4:15 PM""},{""day"":""Thursday"",""hours"":""10 AM to 4:15 PM""},{""day"":""Friday"",""hours"":""10 AM to 4:15 PM""},{""day"":""Saturday"",""hours"":""10 AM to 4:15 PM""},{""day"":""Sunday"",""hours"":""10 AM to 4:15 PM""}] | Place ID: ChIJk-STVtINdkgRifgcDJ7YgPE",Melbourne,United Kingdom,thrift_store,"Descanso House, 199 Kew Road, Richmond TW9 3BW, United Kingdom",,http://www.bgci.org/
Botanical Garden,55.6846,12.5684,,Copenhagen,Denmark,,,,
Botanical Garden of Rome,41.8923247,12.4628307,"7,000 plant species from around the world, plus fountains, a bamboo grove & a Japanese tea garden. | Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Thursday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Friday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""10 AM to 5:30 PM""},{""day"":""Sunday"",""hours"":""10 AM to 5:30 PM""}] | Place ID: ChIJa-FrY0BgLxMRDN1UR07SMIE",Rome,Italy,park,"Largo Cristina di Svezia, 23 A, 00165 Roma RM, Italy",,https://ortobotanicodiroma.it/
Botaniteca,41.9310176,12.5538573,"Rating: 4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJt5iq-XBjLxMR141LdU7XzEQ",Rome,Italy,park,"Via Carlo Giuseppe Bertero, 13, 00156 Roma RM, Italy",,
Bothell Pioneer Cemetery,47.7589382,-122.1946561,Rating: 5/5 (0 reviews) | Place ID: ChIJmcVAC28OkFQRMdozjiLFjkE,Bothell,United States,cemetery,"10816 Valley View Rd, Bothell, WA 98011",,https://www.bothellwa.gov/1667/Pioneer-Cemetery
Bothell Pioneer Cemetery,47.7589,-122.194,,King County,United States,cemetery,,,
Botiga Solidària Piel de Mariposa,41.4013324,2.1584065,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10:30 AM to 2 PM, 5:30 to 8 PM""},{""day"":""Tuesday"",""hours"":""10:30 AM to 2 PM, 5:30 to 8 PM""},{""day"":""Wednesday"",""hours"":""10:30 AM to 2 PM, 5:30 to 8 PM""},{""day"":""Thursday"",""hours"":""10:30 AM to 2 PM, 5:30 to 8 PM""},{""day"":""Friday"",""hours"":""10:30 AM to 2 PM, 5:30 to 8 PM""},{""day"":""Saturday"",""hours"":""11 AM to 2 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJZbBX-3GjpBIRBsX5CXTqYYw",Barcelona,Spain,thrift_store,"Carrer del Torrent de l'Olla, 100, Gràcia, 08012 Barcelona, Spain",,https://tiendassolidarias.org/
Botin Centre,43.46055,-3.803877777,,Santander,Spain,landmark,,,
Botkin Cemetery,41.3069979,69.3153177,Rating: 3.7/5 (0 reviews) | Place ID: ChIJAQAAEBn1rjgRBlcWwT6nJPg,Tashkent,UZ,cemetery,"8848+Q4W, Botkin Street, Tashkent, Uzbekistan",,
Botkin Street Cemetery,41.306944444,69.315,,Tashkent,Uzbekistan,cemetery,,,
Bottega Ciccone,41.8857075,12.472694,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 12 AM""},{""day"":""Tuesday"",""hours"":""7 AM to 12 AM""},{""day"":""Wednesday"",""hours"":""7 AM to 12 AM""},{""day"":""Thursday"",""hours"":""7 AM to 12 AM""},{""day"":""Friday"",""hours"":""7 AM to 12 AM""},{""day"":""Saturday"",""hours"":""7 AM to 12 AM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJX10nznNhLxMRN-ydbPzV6BY",Rome,Italy,restaurant,"Via di S. Francesco a Ripa, 95, 00153 Roma RM, Italy",,
